iteration,steps,train/approx_kl,train/illegal_action_loss,train/imp_opp_after,train/imp_opp_before,train/policy_entropy,train/score
110,3637248.0,0.0009738624794408679,1.7728188037872314,3.9499998092651367,3.9099998474121094,0.32917505502700806,40.79999923706055
111,3670016.0,0.0013318369165062904,2.123971700668335,3.8399999141693115,3.9499998092651367,0.32525864243507385,39.79999923706055
112,3702784.0,0.0011893169721588492,2.1381947994232178,3.7799999713897705,3.8399999141693115,0.32875657081604004,43.70000076293945
113,3735552.0,0.0009636696195229888,2.1178131103515625,4.019999980926514,3.7799999713897705,0.3669414520263672,43.099998474121094
114,3768320.0,0.0013062478974461555,1.718069076538086,4.069999694824219,4.019999980926514,0.3443511128425598,45.39999771118164
115,3801088.0,0.001006963662803173,1.8850167989730835,3.7899999618530273,4.069999694824219,0.3515859842300415,45.39999771118164
116,3833856.0,0.00077106524258852,1.8236796855926514,3.859999895095825,3.7899999618530273,0.32437944412231445,52.89999771118164
117,3866624.0,0.0011661669705063105,1.9575837850570679,3.7899999618530273,3.859999895095825,0.3400554955005646,52.89999771118164
118,3899392.0,0.0011202224995940924,1.974668025970459,3.8499999046325684,3.7899999618530273,0.3298931121826172,52.89999771118164
119,3932160.0,0.000985416118055582,1.9257808923721313,3.8499999046325684,3.8499999046325684,0.33749711513519287,51.599998474121094
120,3964928.0,0.001003733486868441,1.6435381174087524,3.919999837875366,3.8499999046325684,0.3488674759864807,52.89999771118164
121,3997696.0,0.0025427634827792645,1.6894258260726929,3.759999990463257,3.919999837875366,0.3609059453010559,50.70000076293945
122,4030464.0,0.0010493920417502522,1.741890549659729,3.759999990463257,3.759999990463257,0.3253205418586731,48.79999923706055
123,4063232.0,0.0012635784223675728,1.6574840545654297,3.7799999713897705,3.759999990463257,0.33607983589172363,46.5
124,4096000.0,0.0006445483304560184,1.6888082027435303,3.7899999618530273,3.7799999713897705,0.34621065855026245,46.5
125,4128768.0,0.0013538387138396502,1.4207830429077148,3.8399999141693115,3.7899999618530273,0.3229614496231079,46.5
126,4161536.0,0.0011617786949500442,2.1246044635772705,3.759999990463257,3.8399999141693115,0.34357067942619324,44.0
127,4194304.0,0.0005939115071669221,2.058915615081787,3.809999942779541,3.759999990463257,0.3775651454925537,45.89999771118164
128,4227072.0,0.0012857289984822273,2.11657977104187,3.7799999713897705,3.809999942779541,0.32355445623397827,47.5
129,4259840.0,0.0007784601184539497,2.010960340499878,3.7699999809265137,3.7799999713897705,0.35167914628982544,50.70000076293945
130,4292608.0,0.0008239703602157533,1.850126028060913,3.7899999618530273,3.7699999809265137,0.30781131982803345,50.70000076293945
131,4325376.0,0.0007356202695518732,1.90805184841156,3.7699999809265137,3.7899999618530273,0.30603986978530884,50.70000076293945
132,4358144.0,0.000716362614184618,1.7627143859863281,3.809999942779541,3.7699999809265137,0.30237889289855957,45.29999923706055
133,4390912.0,0.0007587868603877723,2.159674882888794,3.859999895095825,3.809999942779541,0.290817528963089,47.20000076293945
134,4423680.0,0.0010874464642256498,1.854720950126648,4.019999980926514,3.859999895095825,0.3407552242279053,46.29999923706055
135,4456448.0,0.0007939199567772448,1.8687185049057007,3.559999942779541,4.019999980926514,0.33429470658302307,45.599998474121094
136,4489216.0,0.0007234663935378194,1.5530624389648438,3.990000009536743,3.559999942779541,0.3079072833061218,46.29999923706055
137,4521984.0,0.0012396404054015875,1.7284221649169922,3.3899998664855957,3.990000009536743,0.3281659781932831,47.599998474121094
138,4554752.0,0.0006127791712060571,1.7891910076141357,3.069999933242798,3.3899998664855957,0.30016300082206726,45.29999923706055
139,4587520.0,0.0008004634873941541,1.890214204788208,3.3499999046325684,3.069999933242798,0.33885419368743896,38.599998474121094
140,4620288.0,0.0010375571437180042,1.8150122165679932,3.429999828338623,3.3499999046325684,0.2982207238674164,38.599998474121094
141,4653056.0,0.0008595386752858758,1.8866440057754517,3.4099998474121094,3.429999828338623,0.3000085949897766,38.599998474121094
142,4685824.0,0.0008273352868855,1.670663595199585,3.5999999046325684,3.4099998474121094,0.3249608874320984,38.599998474121094
143,4718592.0,0.0009294530609622598,1.6879912614822388,3.68999981880188,3.5999999046325684,0.31375494599342346,41.0
144,4751360.0,0.0006905829068273306,1.8366589546203613,3.669999837875366,3.68999981880188,0.29830026626586914,35.5
145,4784128.0,0.0007120398804545403,1.3165454864501953,4.039999961853027,3.669999837875366,0.3432754576206207,34.20000076293945
146,4816896.0,0.0008809748105704784,1.67482328414917,4.150000095367432,4.039999961853027,0.33346909284591675,36.0
147,4849664.0,0.0010473182192072272,1.6026153564453125,3.7799999713897705,4.150000095367432,0.3075955808162689,37.29999923706055
148,4882432.0,0.0008947144960984588,1.7602962255477905,4.239999771118164,3.7799999713897705,0.31534355878829956,35.70000076293945
149,4915200.0,0.0014094046782702208,1.722385287284851,3.809999942779541,4.239999771118164,0.3167807459831238,35.79999923706055
150,4947968.0,0.0007878168835304677,1.7409111261367798,4.119999885559082,3.809999942779541,0.2955520749092102,35.79999923706055
151,4980736.0,0.0008179107098840177,1.893805742263794,4.079999923706055,4.119999885559082,0.3322848677635193,35.79999923706055
152,5013504.0,0.0013791749952360988,1.7027826309204102,3.869999885559082,4.079999923706055,0.3007466197013855,41.20000076293945
153,5046272.0,0.0013375645503401756,1.586594581604004,4.230000019073486,3.869999885559082,0.34104791283607483,41.20000076293945
154,5079040.0,0.0010322416201233864,1.761015772819519,3.7099997997283936,4.230000019073486,0.3242949843406677,41.20000076293945
155,5111808.0,0.0008740508928894997,1.7873597145080566,3.75,3.7099997997283936,0.30100017786026,39.70000076293945
156,5144576.0,0.0009387556929141283,1.7052420377731323,3.75,3.75,0.31378209590911865,39.70000076293945
157,5177344.0,0.0009913259418681264,1.7545361518859863,3.7300000190734863,3.75,0.28660184144973755,45.099998474121094
158,5210112.0,0.0008948610629886389,1.6943976879119873,3.379999876022339,3.7300000190734863,0.29520541429519653,46.20000076293945
159,5242880.0,0.001089849160052836,1.6054538488388062,3.93999981880188,3.379999876022339,0.32958969473838806,46.29999923706055
160,5275648.0,0.0011816378682851791,1.7323193550109863,3.3499999046325684,3.93999981880188,0.29998278617858887,43.20000076293945
161,5308416.0,0.0006591963465325534,1.1222718954086304,3.490000009536743,3.3499999046325684,0.276141881942749,41.39999771118164
162,5341184.0,0.0012332419864833355,1.6231106519699097,3.259999990463257,3.490000009536743,0.33760643005371094,42.0
163,5373952.0,0.0013018420431762934,1.4805126190185547,3.5999999046325684,3.259999990463257,0.3017962872982025,41.89999771118164
164,5406720.0,0.0010623667621985078,1.5637692213058472,3.5799999237060547,3.5999999046325684,0.2864997684955597,35.29999923706055
165,5439488.0,0.0010303030721843243,1.9621338844299316,3.7099997997283936,3.5799999237060547,0.3185344934463501,37.79999923706055
166,5472256.0,0.0008048827294260263,1.6501948833465576,3.009999990463257,3.7099997997283936,0.29500412940979004,38.5
167,5505024.0,0.0009877104312181473,1.6433005332946777,3.4600000381469727,3.009999990463257,0.3309185802936554,35.79999923706055
168,5537792.0,0.0014343047514557838,1.9780044555664062,3.3899998664855957,3.4600000381469727,0.32331711053848267,35.79999923706055
169,5570560.0,0.0010426286607980728,1.6000394821166992,3.18999981880188,3.3899998664855957,0.33537375926971436,38.5
170,5603328.0,0.0008094293298199773,1.8214467763900757,3.3499999046325684,3.18999981880188,0.3285565674304962,34.20000076293945
171,5636096.0,0.0009776828810572624,1.664001703262329,3.049999952316284,3.3499999046325684,0.3182716369628906,52.29999923706055
172,5668864.0,0.0020648613572120667,1.7588272094726562,3.5399999618530273,3.049999952316284,0.31134530901908875,35.79999923706055
173,5701632.0,0.0011064631398767233,1.957901120185852,3.18999981880188,3.5399999618530273,0.3080665171146393,33.29999923706055
174,5734400.0,0.0010089140851050615,1.8050267696380615,3.0999999046325684,3.18999981880188,0.3002793788909912,35.79999923706055
175,5767168.0,0.0012570279650390148,1.6118505001068115,2.8899998664855957,3.0999999046325684,0.3033430576324463,34.099998474121094
176,5799936.0,0.0011972890933975577,1.9317833185195923,2.690000057220459,2.8899998664855957,0.3129955530166626,32.79999923706055
177,5832704.0,0.0008279843023046851,1.7206811904907227,3.069999933242798,2.690000057220459,0.3144043982028961,40.599998474121094
178,5865472.0,0.000812206999398768,1.6913299560546875,3.1599998474121094,3.069999933242798,0.30623435974121094,38.099998474121094
179,5898240.0,0.0010233630891889334,1.8346943855285645,2.700000047683716,3.1599998474121094,0.3106063902378082,36.39999771118164
180,5931008.0,0.0007698009721934795,1.9907832145690918,2.7100000381469727,2.700000047683716,0.2959837317466736,49.39999771118164
181,5963776.0,0.0009949058294296265,1.8814265727996826,2.679999828338623,2.7100000381469727,0.30312010645866394,49.29999923706055
182,5996544.0,0.000950122601352632,1.9866604804992676,3.059999942779541,2.679999828338623,0.33437836170196533,27.799999237060547
183,6029312.0,0.000800794456154108,1.4766898155212402,3.169999837875366,3.059999942779541,0.31255102157592773,42.0
184,6062080.0,0.001148107461631298,1.6125110387802124,3.0799999237060547,3.169999837875366,0.2918979823589325,46.79999923706055
185,6094848.0,0.0010342664318159223,2.0422236919403076,2.9700000286102295,3.0799999237060547,0.3171667456626892,38.599998474121094
186,6127616.0,0.0013957167975604534,1.8718518018722534,2.7100000381469727,2.9700000286102295,0.32340049743652344,44.29999923706055
187,6160384.0,0.0010636185761541128,1.825507640838623,3.0399999618530273,2.7100000381469727,0.2641369104385376,44.29999923706055
188,6193152.0,0.000760647002607584,1.4265333414077759,3.1399998664855957,3.0399999618530273,0.29527556896209717,44.89999771118164
189,6225920.0,0.0009864764288067818,1.8081434965133667,3.359999895095825,3.1399998664855957,0.3243979513645172,31.799999237060547
190,6258688.0,0.0007655779481865466,1.6198140382766724,3.4600000381469727,3.359999895095825,0.31246086955070496,34.89999771118164
191,6291456.0,0.0010543586686253548,1.921683669090271,3.5299999713897705,3.4600000381469727,0.29635506868362427,22.5
192,6324224.0,0.0013727640034630895,1.8356220722198486,3.559999942779541,3.5299999713897705,0.31757304072380066,21.5
193,6356992.0,0.0007553797331638634,1.9033597707748413,3.5399999618530273,3.559999942779541,0.31257855892181396,30.5
194,6389760.0,0.0006188711267895997,1.6899363994598389,2.669999837875366,3.5399999618530273,0.2962614893913269,30.5
195,6422528.0,0.0010859963949769735,2.007399797439575,2.4099998474121094,2.669999837875366,0.30489370226860046,35.39999771118164
196,6455296.0,0.0007322560995817184,1.93147611618042,2.7699999809265137,2.4099998474121094,0.3123290538787842,29.69999885559082
197,6488064.0,0.001075610052794218,2.0365684032440186,2.7699999809265137,2.7699999809265137,0.2931560277938843,35.5
198,6520832.0,0.0011137435212731361,1.7226649522781372,2.700000047683716,2.7699999809265137,0.3287509083747864,37.0
199,6553600.0,0.0008397215278819203,2.0852904319763184,2.6499998569488525,2.700000047683716,0.3214387893676758,33.89999771118164
200,6586368.0,0.0008042958215810359,1.9588358402252197,2.25,2.6499998569488525,0.28259867429733276,25.69999885559082
201,6619136.0,0.0010956309270113707,1.6794450283050537,2.5899999141693115,2.25,0.3087533116340637,30.399999618530273
202,6651904.0,0.0012074747355654836,1.7032122611999512,2.700000047683716,2.5899999141693115,0.3113928437232971,32.29999923706055
203,6684672.0,0.0010538867209106684,1.9657816886901855,2.450000047683716,2.700000047683716,0.30753862857818604,37.29999923706055
204,6717440.0,0.0016782376915216446,2.1269123554229736,2.9700000286102295,2.450000047683716,0.29704296588897705,35.29999923706055
205,6750208.0,0.000825312570668757,2.0611236095428467,2.690000057220459,2.9700000286102295,0.3140240013599396,34.39999771118164
206,6782976.0,0.001404425478540361,1.9603908061981201,2.569999933242798,2.690000057220459,0.2985132932662964,36.20000076293945
207,6815744.0,0.0011865326669067144,2.1858417987823486,2.569999933242798,2.569999933242798,0.3188091516494751,36.89999771118164
208,6848512.0,0.001196391647681594,1.9251524209976196,2.5,2.569999933242798,0.31177085638046265,47.599998474121094
209,6881280.0,0.0012851261999458075,2.0331344604492188,2.619999885559082,2.5,0.3028033673763275,31.099998474121094
210,6914048.0,0.0012503282632678747,2.0605640411376953,2.4600000381469727,2.619999885559082,0.2973828613758087,42.5
211,6946816.0,0.0008655916899442673,1.7000703811645508,2.869999885559082,2.4600000381469727,0.2842077612876892,35.70000076293945
212,6979584.0,0.0009500773157924414,2.0281455516815186,2.450000047683716,2.869999885559082,0.29513901472091675,35.70000076293945
213,7012352.0,0.0011369700077921152,1.8091304302215576,2.3399999141693115,2.450000047683716,0.30560368299484253,29.5
214,7045120.0,0.0008874438935890794,2.051504611968994,2.4099998474121094,2.3399999141693115,0.2851859927177429,26.099998474121094
215,7077888.0,0.0007951065781526268,1.9325144290924072,2.5199999809265137,2.4099998474121094,0.2897414565086365,30.399999618530273
216,7110656.0,0.0010438926983624697,1.5490189790725708,2.450000047683716,2.5199999809265137,0.2799091041088104,33.599998474121094
217,7143424.0,0.0009706865530461073,2.1190359592437744,2.25,2.450000047683716,0.2968943119049072,31.299999237060547
218,7176192.0,0.001066794851794839,1.6369889974594116,2.549999952316284,2.25,0.31100618839263916,37.29999923706055
219,7208960.0,0.0009494094410911202,2.0378189086914062,2.859999895095825,2.549999952316284,0.32006752490997314,32.79999923706055
220,7241728.0,0.001611118670552969,1.8417905569076538,2.93999981880188,2.859999895095825,0.26460355520248413,38.599998474121094
221,7274496.0,0.0013225656002759933,1.9520998001098633,3.0199999809265137,2.93999981880188,0.3139428198337555,44.70000076293945
222,7307264.0,0.0008530922932550311,1.7198158502578735,2.690000057220459,3.0199999809265137,0.3086470365524292,31.299999237060547
223,7340032.0,0.0007217694073915482,1.9427677392959595,2.549999952316284,2.690000057220459,0.28205567598342896,23.799999237060547
224,7372800.0,0.0007750123040750623,2.025853157043457,3.0,2.549999952316284,0.28088027238845825,29.5
225,7405568.0,0.0006466505583375692,1.9505105018615723,3.0299999713897705,3.0,0.289841890335083,30.399999618530273
226,7438336.0,0.001318880240432918,2.0690596103668213,3.1399998664855957,3.0299999713897705,0.29644322395324707,36.599998474121094
227,7471104.0,0.0008112386567518115,1.6143471002578735,2.7300000190734863,3.1399998664855957,0.29089686274528503,37.099998474121094
228,7503872.0,0.0011835158802568913,1.9028825759887695,2.549999952316284,2.7300000190734863,0.28079962730407715,41.599998474121094
229,7536640.0,0.0007706306641921401,2.216132879257202,2.5899999141693115,2.549999952316284,0.30420243740081787,35.5
230,7569408.0,0.000942695012781769,2.0328476428985596,2.25,2.5899999141693115,0.2976975739002228,30.399999618530273
231,7602176.0,0.0008573170052841306,1.760089635848999,2.4099998474121094,2.25,0.3048234283924103,24.899999618530273
232,7634944.0,0.0006732384208589792,1.992587685585022,2.4099998474121094,2.4099998474121094,0.28118377923965454,32.099998474121094
